#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Inner Shell 3 24000x
#DATE        : 13-OCT-2009
#TIME        : 14:36
#OWNER       : 
#NPOINTS     : 1024.
#NCOLUMNS    : 1.
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0100000
#OFFSET      : -0.100000
#SIGNALTYPE  : EDS
#CHOFFSET    : 10.0000
#LIVETIME    : 60.000000
#REALTIME    : 61.207924
#BEAMKV      : 20.0000
#PROBECUR    : 0.000000
#MAGCAM      : 11361.0
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTELEMS: 6,8,14,20
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.306, Ca
#SPECTRUM    : Spectral Data Starts Here
-0.100, 0.
-0.090, 8.
-0.080, 21.
-0.070, 44.
-0.060, 106.
-0.050, 199.
-0.040, 340.
-0.030, 502.
-0.020, 733.
-0.010, 978.
0.000, 1194.
0.010, 1403.
0.020, 1508.
0.030, 1503.
0.040, 1435.
0.050, 1266.
0.060, 999.
0.070, 693.
0.080, 467.
0.090, 293.
0.100, 149.
0.110, 70.
0.120, 30.
0.130, 15.
0.140, 7.
0.150, 2.
0.160, 3.
0.170, 6.
0.180, 10.
0.190, 9.
0.200, 9.
0.210, 19.
0.220, 30.
0.230, 33.
0.240, 42.
0.250, 48.
0.260, 51.
0.270, 52.
0.280, 42.
0.290, 41.
0.300, 35.
0.310, 23.
0.320, 18.
0.330, 13.
0.340, 13.
0.350, 9.
0.360, 5.
0.370, 5.
0.380, 7.
0.390, 9.
0.400, 8.
0.410, 17.
0.420, 26.
0.430, 40.
0.440, 58.
0.450, 92.
0.460, 136.
0.470, 176.
0.480, 213.
0.490, 279.
0.500, 334.
0.510, 360.
0.520, 351.
0.530, 339.
0.540, 306.
0.550, 243.
0.560, 194.
0.570, 127.
0.580, 82.
0.590, 54.
0.600, 30.
0.610, 14.
0.620, 10.
0.630, 5.
0.640, 3.
0.650, 2.
