#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Inner Shell 2 200x
#DATE        : 13-OCT-2009
#TIME        : 14:34
#OWNER       : 
#NPOINTS     : 1024.
#NCOLUMNS    : 1.
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0100000
#OFFSET      : -0.100000
#SIGNALTYPE  : EDS
#CHOFFSET    : 10.0000
#LIVETIME    : 60.000000
#REALTIME    : 61.062804
#BEAMKV      : 20.0000
#PROBECUR    : 0.000000
#MAGCAM      : 94.0000
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTELEMS: 6,8,11,13,14,19,20
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 19, 3.314, K
##OXINSTLABEL: 19, 3.590, K
##OXINSTLABEL: 19, 0.262, K
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 20, 3.692, Ca
##OXINSTLABEL: 20, 4.013, Ca
##OXINSTLABEL: 20, 0.341, Ca
##OXINSTLABEL: 20, 0.306, Ca
##OXINSTLABEL: 13, 1.487, Al
#SPECTRUM    : Spectral Data Starts Here
-0.100, 0.
-0.090, 3.
-0.080, 16.
-0.070, 47.
-0.060, 110.
-0.050, 169.
-0.040, 305.
-0.030, 507.
-0.020, 742.
-0.010, 968.
0.000, 1209.
0.010, 1392.
0.020, 1498.
0.030, 1531.
0.040, 1485.
0.050, 1342.
0.060, 1071.
0.070, 735.
0.080, 500.
0.090, 300.
0.100, 150.
0.110, 80.
0.120, 43.
0.130, 15.
0.140, 8.
0.150, 5.
0.160, 7.
0.170, 6.
0.180, 7.
0.190, 14.
0.200, 17.
0.210, 20.
0.220, 26.
0.230, 30.
0.240, 44.
0.250, 59.
0.260, 58.
0.270, 60.
0.280, 51.
0.290, 32.
0.300, 28.
0.310, 31.
0.320, 20.
0.330, 15.
0.340, 11.
0.350, 6.
0.360, 6.
0.370, 7.
0.380, 8.
0.390, 10.
0.400, 12.
0.410, 15.
0.420, 23.
0.430, 32.
0.440, 44.
0.450, 62.
0.460, 88.
0.470, 132.
0.480, 157.
0.490, 223.
0.500, 263.
0.510, 283.
0.520, 268.
0.530, 248.
0.540, 216.
0.550, 186.
0.560, 153.
0.570, 104.
0.580, 59.
0.590, 39.
0.600, 31.
0.610, 18.
0.620, 10.
0.630, 8.
0.640, 4.
0.650, 3.
0.660, 3.
0.670, 3.
0.680, 4.
0.690, 4.
0.700, 4.
0.710, 3.
0.720, 4.
0.730, 6.
0.740, 6.
0.750, 4.
0.760, 7.
0.770, 5.
0.780, 6.
0.790, 6.
0.800, 6.
0.810, 8.
0.820, 6.
0.830, 4.
0.840, 5.
0.850, 9.
0.860, 7.
0.870, 3.
0.880, 6.
0.890, 8.
0.900, 7.
0.910, 8.
0.920, 14.
0.930, 16.
0.940, 13.
0.950, 12.
0.960, 13.
0.970, 14.
0.980, 16.
0.990, 18.
1.000, 16.
1.010, 18.
1.020, 22.
1.030, 21.
1.040, 22.
1.050, 29.
1.060, 26.
1.070, 22.
1.080, 15.
1.090, 18.
1.100, 16.
1.110, 11.
1.120, 10.
1.130, 11.
1.140, 12.
1.150, 6.
1.160, 4.
1.170, 9.
1.180, 11.
1.190, 10.
1.200, 12.
1.210, 11.
1.220, 10.
1.230, 12.
1.240, 13.
1.250, 13.
1.260, 11.
1.270, 10.
1.280, 16.
