#FORMAT      : EMSA/MAS Spectral Data File
#VERSION     : 1.0
#TITLE       : Tubing 3 4000x
#DATE        : 13-OCT-2009
#TIME        : 14:58
#OWNER       : 
#NPOINTS     : 1024.
#NCOLUMNS    : 1.
#XUNITS      : keV
#YUNITS      : counts
#DATATYPE    : XY
#XPERCHAN    : 0.0100000
#OFFSET      : -0.100000
#SIGNALTYPE  : EDS
#CHOFFSET    : 10.0000
#LIVETIME    : 60.000000
#REALTIME    : 61.345313
#BEAMKV      : 20.0000
#PROBECUR    : 0.000000
#MAGCAM      : 2103.00
#XPOSITION mm: 0.0000
#YPOSITION mm: 0.0000
#ZPOSITION mm: 0.0000
##OXINSTELEMS: 6,8,11,13,14,17,19,29
##OXINSTLABEL: 6, 0.277, C
##OXINSTLABEL: 14, 1.740, Si
##OXINSTLABEL: 8, 0.525, O
##OXINSTLABEL: 11, 1.041, Na
##OXINSTLABEL: 29, 8.048, Cu
##OXINSTLABEL: 29, 8.905, Cu
##OXINSTLABEL: 29, 0.930, Cu
##OXINSTLABEL: 29, 0.832, Cu
##OXINSTLABEL: 29, 0.811, Cu
##OXINSTLABEL: 19, 3.314, K
##OXINSTLABEL: 19, 3.590, K
##OXINSTLABEL: 19, 0.262, K
##OXINSTLABEL: 17, 2.622, Cl
##OXINSTLABEL: 17, 2.816, Cl
##OXINSTLABEL: 17, 0.184, Cl
##OXINSTLABEL: 13, 1.487, Al
#SPECTRUM    : Spectral Data Starts Here
-0.100, 0.
-0.090, 7.
-0.080, 16.
-0.070, 39.
-0.060, 98.
-0.050, 183.
-0.040, 309.
-0.030, 500.
-0.020, 710.
-0.010, 956.
0.000, 1134.
0.010, 1306.
0.020, 1468.
0.030, 1520.
0.040, 1384.
0.050, 1219.
0.060, 1004.
0.070, 761.
0.080, 510.
0.090, 283.
0.100, 149.
0.110, 86.
0.120, 38.
0.130, 13.
0.140, 8.
0.150, 4.
0.160, 4.
0.170, 5.
0.180, 8.
0.190, 5.
0.200, 5.
0.210, 7.
0.220, 11.
0.230, 19.
0.240, 20.
0.250, 19.
0.260, 21.
0.270, 25.
0.280, 19.
0.290, 17.
0.300, 13.
0.310, 17.
0.320, 16.
0.330, 11.
0.340, 9.
0.350, 9.
0.360, 7.
0.370, 9.
0.380, 8.
0.390, 11.
0.400, 18.
0.410, 17.
0.420, 25.
0.430, 53.
0.440, 74.
0.450, 113.
0.460, 173.
0.470, 238.
0.480, 281.
0.490, 342.
0.500, 411.
0.510, 457.
0.520, 458.
0.530, 404.
0.540, 354.
0.550, 306.
0.560, 218.
0.570, 131.
0.580, 89.
0.590, 54.
0.600, 33.
0.610, 23.
0.620, 13.
0.630, 7.
0.640, 8.
0.650, 7.
0.660, 6.
0.670, 9.
0.680, 6.
0.690, 2.
0.700, 5.
0.710, 6.
0.720, 5.
0.730, 4.
0.740, 7.
0.750, 7.
0.760, 10.
0.770, 11.
0.780, 10.
0.790, 12.
0.800, 12.
0.810, 9.
0.820, 7.
0.830, 10.
0.840, 14.
0.850, 16.
0.860, 13.
0.870, 14.
0.880, 22.
0.890, 25.
0.900, 19.
0.910, 23.
0.920, 28.
0.930, 23.
0.940, 19.
0.950, 25.
0.960, 31.
0.970, 36.
0.980, 37.
0.990, 44.
1.000, 56.
1.010, 71.
1.020, 78.
1.030, 74.
1.040, 79.
1.050, 89.
1.060, 74.
1.070, 51.
1.080, 50.
1.090, 42.
1.100, 29.
1.110, 26.
1.120, 18.
1.130, 15.
1.140, 17.
1.150, 13.
1.160, 12.
1.170, 7.
1.180, 8.
1.190, 12.
1.200, 12.
1.210, 9.
1.220, 11.
